Customer_ID,default,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans ,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker
103676,0,A14,30,A34,A43,4530.0,A61,A74,4,A92,A101,4,A123,26.0,A143,A151,1,A174,1,A192,A201
103677,0,A14,24,A34,A42,5150.0,A61,A75,4,A93,A101,4,A123,33.0,A143,A152,1,A173,1,A192,A201
103678,1,A12,72,A32,A43,5595.0,A62,A73,2,A94,A101,2,A123,24.0,A143,A152,1,A173,1,A191,A201
103679,0,A11,24,A32,A43,2384.0,A61,A75,4,A93,A101,4,A121,64.0,A141,A151,1,A172,1,A191,A201
103680,0,A14,18,A32,A43,1453.0,A61,A72,3,A92,A101,1,A121,26.0,A143,A152,1,A173,1,A191,A201
103681,0,A14,6,A32,A46,1538.0,A61,A72,1,A92,A101,2,A124,56.0,A143,A152,1,A173,1,A191,A201
103682,0,A14,12,A32,A43,2279.0,A65,A73,4,A93,A101,4,A124,37.0,A143,A153,1,A173,1,A192,A201
103683,0,A14,15,A33,A43,1478.0,A61,A73,4,A94,A101,3,A121,33.0,A141,A152,2,A173,1,A191,A201
103684,0,A14,24,A34,A43,5103.0,A61,A72,3,A94,A101,3,A124,47.0,A143,A153,3,A173,1,A192,A201
103685,0,A12,36,A33,A49,9857.0,A62,A74,1,A93,A101,3,A122,31.0,A143,A152,2,A172,2,A192,A201
103686,0,A14,60,A32,A40,6527.0,A65,A73,4,A93,A101,4,A124,34.0,A143,A153,1,A173,2,A192,A201
103687,0,A13,10,A34,A43,1347.0,A65,A74,4,A93,A101,2,A122,27.0,A143,A152,2,A173,1,A192,A201
103688,0,A12,36,A33,A40,2862.0,A62,A75,4,A93,A101,3,A124,30.0,A143,A153,1,A173,1,A191,A201
103689,0,A14,9,A32,A43,2753.0,A62,A75,3,A93,A102,4,A123,35.0,A143,A152,1,A173,1,A192,A201
103690,0,A11,12,A32,A40,3651.0,A64,A73,1,A93,A101,3,A122,31.0,A143,A152,1,A173,2,A191,A201
103691,0,A11,15,A34,A42,975.0,A61,A73,2,A91,A101,3,A122,25.0,A143,A152,2,A173,1,A191,A201
103692,0,A12,15,A32,A45,2631.0,A62,A73,3,A92,A101,2,A121,25.0,A143,A152,1,A172,1,A191,A201
103693,0,A12,24,A32,A43,2896.0,A62,A72,2,A93,A101,1,A123,29.0,A143,A152,1,A173,1,A191,A201
103694,0,A11,6,A34,A40,4716.0,A65,A72,1,A93,A101,3,A121,44.0,A143,A152,2,A172,2,A191,A201
103695,0,A14,24,A32,A43,2284.0,A61,A74,4,A93,A101,2,A123,28.0,A143,A152,1,A173,1,A192,A201
103696,0,A14,6,A32,A41,1236.0,A63,A73,2,A93,A101,4,A122,50.0,A143,A151,1,A173,1,A191,A201
103697,0,A12,12,A32,A43,1103.0,A61,A74,4,A93,A103,3,A121,29.0,A143,A152,2,A173,1,A191,A202
103698,0,A14,12,A34,A40,926.0,A61,A71,1,A92,A101,2,A122,38.0,A143,A152,1,A171,1,A191,A201
103699,0,A14,18,A34,A43,1800.0,A61,A73,4,A93,A101,2,A123,24.0,A143,A152,2,A173,1,A191,A201
103700,0,A13,15,A32,A46,1905.0,A61,A75,4,A93,A101,4,A123,40.0,A143,A151,1,A174,1,A192,A201
103701,1,A14,12,A32,A42,1123.0,A63,A73,4,A92,A101,4,A123,29.0,A143,A151,1,A172,1,A191,A201
103702,1,A11,48,A34,A41,6331.0,A61,A75,4,A93,A101,4,A124,46.0,A143,A153,2,A173,1,A192,A201
103703,0,A13,24,A32,A43,1377.0,A62,A75,4,A92,A101,2,A124,47.0,A143,A153,1,A173,1,A192,A201
103704,0,A12,30,A33,A49,2503.0,A62,A75,4,A93,A101,2,A122,41.0,A142,A152,2,A173,1,A191,A201
103705,0,A12,27,A32,A49,2528.0,A61,A72,4,A92,A101,1,A122,32.0,A143,A152,1,A173,2,A192,A201
103706,0,A14,15,A32,A40,5324.0,A63,A75,1,A92,A101,4,A124,35.0,A143,A153,1,A173,1,A191,A201
103707,1,A12,48,A32,A40,6560.0,A62,A74,3,A93,A101,2,A122,24.0,A143,A152,1,A173,1,A191,A201
103708,1,A12,12,A30,A42,2969.0,A61,A72,4,A92,A101,3,A122,25.0,A143,A151,2,A173,1,A191,A201
103709,0,A12,9,A32,A43,1206.0,A61,A75,4,A92,A101,4,A121,25.0,A143,A152,1,A173,1,A191,A201
103710,0,A12,9,A32,A43,2118.0,A61,A73,2,A93,A101,2,A121,37.0,A143,A152,1,A172,2,A191,A201
103711,0,A14,18,A34,A43,629.0,A63,A75,4,A93,A101,3,A122,32.0,A141,A152,2,A174,1,A192,A201
103712,1,A11,6,A31,A46,1198.0,A61,A75,4,A92,A101,4,A124,35.0,A143,A153,1,A173,1,A191,A201
103713,0,A14,21,A32,A41,2476.0,A65,A75,4,A93,A101,4,A121,46.0,A143,A152,1,A174,1,A192,A201
103714,0,A11,9,A34,A43,1138.0,A61,A73,4,A93,A101,4,A121,25.0,A143,A152,2,A172,1,A191,A201
103715,1,A12,60,A32,A40,14027.0,A61,A74,4,A93,A101,2,A124,27.0,A143,A152,1,A174,1,A192,A201
103716,0,A14,30,A34,A41,7596.0,A65,A75,1,A93,A101,4,A123,63.0,A143,A152,2,A173,1,A191,A201
103717,0,A14,30,A34,A43,3077.0,A65,A75,3,A93,A101,2,A123,40.0,A143,A152,2,A173,2,A192,A201
103718,0,A14,18,A32,A43,1505.0,A61,A73,4,A93,A101,2,A124,32.0,A143,A153,1,A174,1,A192,A201
103719,0,A13,24,A34,A43,3148.0,A65,A73,3,A93,A101,2,A123,31.0,A143,A152,2,A173,1,A192,A201
103720,0,A12,20,A30,A41,6148.0,A62,A75,3,A94,A101,4,A123,31.0,A141,A152,2,A173,1,A192,A201
103721,1,A13,9,A30,A43,1337.0,A61,A72,4,A93,A101,2,A123,34.0,A143,A152,2,A174,1,A192,A201
103722,1,A12,6,A31,A46,433.0,A64,A72,4,A92,A101,2,A122,24.0,A141,A151,1,A173,2,A191,A201
103723,1,A11,12,A32,A40,1228.0,A61,A73,4,A92,A101,2,A121,24.0,A143,A152,1,A172,1,A191,A201
103724,0,A12,9,A32,A43,790.0,A63,A73,4,A92,A101,3,A121,66.0,A143,A152,1,A172,1,A191,A201
103725,1,A14,27,A32,A40,2570.0,A61,A73,3,A92,A101,3,A121,21.0,A143,A151,1,A173,1,A191,A201
103726,0,A14,6,A34,A40,250.0,A64,A73,2,A92,A101,2,A121,41.0,A141,A152,2,A172,1,A191,A201
103727,0,A14,15,A34,A43,1316.0,A63,A73,2,A94,A101,2,A122,47.0,A143,A152,2,A172,1,A191,A201
103728,1,A11,18,A32,A43,1882.0,A61,A73,4,A92,A101,4,A123,25.0,A141,A151,2,A173,1,A191,A201
103729,1,A12,48,A31,A49,6416.0,A61,A75,4,A92,A101,3,A124,59.0,A143,A151,1,A173,1,A191,A201
103730,0,A13,24,A34,A49,1275.0,A64,A73,2,A91,A101,4,A121,36.0,A143,A152,2,A173,1,A192,A201
103731,0,A12,24,A33,A43,6403.0,A61,A72,1,A93,A101,2,A123,33.0,A143,A152,1,A173,1,A191,A201
103732,1,A11,24,A32,A43,1987.0,A61,A73,2,A93,A101,4,A121,21.0,A143,A151,1,A172,2,A191,A201
103733,0,A12,8,A32,A43,760.0,A61,A74,4,A92,A103,2,A121,44.0,A143,A152,1,A172,1,A191,A201
103734,0,A14,24,A32,A41,2603.0,A64,A73,2,A92,A101,4,A123,28.0,A143,A151,1,A173,1,A192,A201
103735,0,A14,4,A34,A40,3380.0,A61,A74,1,A92,A101,1,A121,37.0,A143,A152,1,A173,2,A191,A201
103736,0,A12,36,A31,A44,3990.0,A65,A72,3,A92,A101,2,A124,29.0,A141,A152,1,A171,1,A191,A201
103737,1,A12,24,A32,A41,11560.0,A61,A73,1,A92,A101,4,A123,23.0,A143,A151,2,A174,1,A191,A201
103738,0,A11,18,A32,A40,4380.0,A62,A73,3,A93,A101,4,A123,35.0,A143,A152,1,A172,2,A192,A201
103739,0,A14,6,A34,A40,6761.0,A61,A74,1,A93,A101,3,A124,45.0,A143,A152,2,A174,2,A192,A201
103740,1,A12,30,A30,A49,4280.0,A62,A73,4,A92,A101,4,A123,26.0,A143,A151,2,A172,1,A191,A201
103741,0,A11,24,A31,A40,2325.0,A62,A74,2,A93,A101,3,A123,32.0,A141,A152,1,A173,1,A191,A201
103742,0,A12,10,A31,A43,1048.0,A61,A73,4,A93,A101,4,A121,23.0,A142,A152,1,A172,1,A191,A201
103743,0,A14,21,A32,A43,3160.0,A65,A75,4,A93,A101,3,A122,41.0,A143,A152,1,A173,1,A192,A201
103744,0,A11,24,A31,A42,2483.0,A63,A73,4,A93,A101,4,A121,22.0,A142,A152,1,A173,1,A192,A201
103745,0,A11,39,A34,A42,14179.0,A65,A74,4,A93,A101,4,A122,30.0,A143,A152,2,A174,1,A192,A201
103746,0,A11,13,A34,A49,1797.0,A61,A72,3,A93,A101,1,A122,28.0,A141,A152,2,A172,1,A191,A201
103747,0,A11,15,A32,A40,2511.0,A61,A71,1,A92,A101,4,A123,23.0,A143,A151,1,A173,1,A191,A201
103748,1,A11,12,A32,A40,1274.0,A61,A72,3,A92,A101,1,A121,37.0,A143,A152,1,A172,1,A191,A201
103749,0,A14,21,A32,A41,5248.0,A65,A73,1,A93,A101,3,A123,26.0,A143,A152,1,A173,1,A191,A201
103750,0,A14,15,A32,A41,3029.0,A61,A74,2,A93,A101,2,A123,33.0,A143,A152,1,A173,1,A191,A201
103751,0,A11,6,A32,A42,428.0,A61,A75,2,A92,A101,1,A122,49.0,A141,A152,1,A173,1,A192,A201
103752,1,A11,18,A32,A40,976.0,A61,A72,1,A92,A101,2,A123,23.0,A143,A152,1,A172,1,A191,A201
103753,0,A12,12,A32,A49,841.0,A62,A74,2,A92,A101,4,A121,23.0,A143,A151,1,A172,1,A191,A201
103754,0,A14,30,A34,A43,5771.0,A61,A74,4,A92,A101,2,A123,25.0,A143,A152,2,A173,1,A191,A201
103755,1,A14,12,A33,A45,1555.0,A64,A75,4,A93,A101,4,A124,55.0,A143,A153,2,A173,2,A191,A201
103756,1,A11,24,A32,A40,1285.0,A65,A74,4,A92,A101,4,A124,32.0,A143,A151,1,A173,1,A191,A201
103757,0,A13,6,A34,A40,1299.0,A61,A73,1,A93,A101,1,A121,74.0,A143,A152,3,A171,2,A191,A202
103758,1,A13,15,A34,A43,1271.0,A65,A73,3,A93,A101,4,A124,39.0,A143,A153,2,A173,1,A192,A201
103759,0,A14,24,A32,A40,1393.0,A61,A73,2,A93,A103,2,A121,31.0,A143,A152,1,A173,1,A192,A201
103760,1,A11,12,A34,A40,691.0,A61,A75,4,A93,A101,3,A122,35.0,A143,A152,2,A173,1,A191,A201
103761,0,A14,15,A34,A40,5045.0,A65,A75,1,A92,A101,4,A123,59.0,A143,A152,1,A173,1,A192,A201
103762,1,A11,18,A34,A42,2124.0,A61,A73,4,A92,A101,4,A121,24.0,A143,A151,2,A173,1,A191,A201
103763,0,A11,12,A32,A43,2214.0,A61,A73,4,A93,A101,3,A122,24.0,A143,A152,1,A172,1,A191,A201
103764,1,A14,21,A34,A40,12680.0,A65,A75,4,A93,A101,4,A124,30.0,A143,A153,1,A174,1,A192,A201
103765,0,A14,24,A34,A40,2463.0,A62,A74,4,A94,A101,3,A122,27.0,A143,A152,2,A173,1,A192,A201
103766,0,A12,12,A32,A43,1155.0,A61,A75,3,A94,A103,3,A121,40.0,A141,A152,2,A172,1,A191,A201
103767,1,A11,30,A32,A42,3108.0,A61,A72,2,A91,A101,4,A122,31.0,A143,A152,1,A172,1,A191,A201
103768,0,A14,10,A32,A41,2901.0,A65,A72,1,A92,A101,4,A121,31.0,A143,A151,1,A173,1,A191,A201
103769,0,A12,12,A34,A42,3617.0,A61,A75,1,A93,A101,4,A123,28.0,A143,A151,3,A173,1,A192,A201
103770,0,A14,12,A34,A43,1655.0,A61,A75,2,A93,A101,4,A121,63.0,A143,A152,2,A172,1,A192,A201
103771,0,A11,24,A32,A41,2812.0,A65,A75,2,A92,A101,4,A121,26.0,A143,A151,1,A173,1,A191,A201
103772,1,A11,36,A34,A46,8065.0,A61,A73,3,A92,A101,2,A124,25.0,A143,A152,2,A174,1,A192,A201
103773,0,A14,21,A34,A41,3275.0,A61,A75,1,A93,A101,4,A123,36.0,A143,A152,1,A174,1,A192,A201
103774,0,A14,24,A34,A43,2223.0,A62,A75,4,A93,A101,4,A122,52.0,A141,A152,2,A173,1,A191,A201
103775,0,A13,12,A34,A40,1480.0,A63,A71,2,A93,A101,4,A124,66.0,A141,A153,3,A171,1,A191,A201
103776,1,A11,24,A32,A40,1371.0,A65,A73,4,A92,A101,4,A121,25.0,A143,A151,1,A173,1,A191,A201
103777,0,A14,36,A34,A40,3535.0,A61,A74,4,A93,A101,4,A123,37.0,A143,A152,2,A173,1,A192,A201
103778,0,A11,18,A32,A43,3509.0,A61,A74,4,A92,A103,1,A121,25.0,A143,A152,1,A173,1,A191,A201
103779,0,A14,36,A34,A41,5711.0,A64,A75,4,A93,A101,2,A123,38.0,A143,A152,2,A174,1,A192,A201
103780,0,A12,18,A32,A45,3872.0,A61,A71,2,A92,A101,4,A123,67.0,A143,A152,1,A173,1,A192,A201
103781,1,A12,39,A34,A43,4933.0,A61,A74,2,A93,A103,2,A121,25.0,A143,A152,2,A173,1,A191,A201
103782,0,A14,24,A34,A40,1940.0,A64,A75,4,A93,A101,4,A121,60.0,A143,A152,1,A173,1,A192,A201
103783,0,A12,12,A30,A48,1410.0,A61,A73,2,A93,A101,2,A121,31.0,A143,A152,1,A172,1,A192,A201
103784,1,A12,12,A32,A40,836.0,A62,A72,4,A92,A101,2,A122,23.0,A141,A152,1,A172,1,A191,A201
103785,0,A12,20,A32,A41,6468.0,A65,A71,1,A91,A101,4,A121,60.0,A143,A152,1,A174,1,A192,A201
103786,0,A12,18,A32,A49,1941.0,A64,A73,4,A93,A101,2,A122,35.0,A143,A152,1,A172,1,A192,A201
103787,0,A14,22,A32,A43,2675.0,A63,A75,3,A93,A101,4,A123,40.0,A143,A152,1,A173,1,A191,A201
103788,0,A14,48,A34,A41,2751.0,A65,A75,4,A93,A101,3,A123,38.0,A143,A152,2,A173,2,A192,A201
103789,1,A12,48,A33,A46,6224.0,A61,A75,4,A93,A101,4,A124,50.0,A143,A153,1,A173,1,A191,A201
103790,1,A11,40,A34,A46,5998.0,A61,A73,4,A93,A101,3,A124,27.0,A141,A152,1,A173,1,A192,A201
103791,1,A12,21,A32,A49,1188.0,A61,A75,2,A92,A101,4,A122,39.0,A143,A152,1,A173,2,A191,A201
103792,0,A14,24,A32,A41,6313.0,A65,A75,3,A93,A101,4,A123,41.0,A143,A152,1,A174,2,A192,A201
103793,0,A14,6,A34,A42,1221.0,A65,A73,1,A94,A101,2,A122,27.0,A143,A152,2,A173,1,A191,A201
103794,0,A13,24,A32,A42,2892.0,A61,A75,3,A91,A101,4,A124,51.0,A143,A153,1,A173,1,A191,A201
103795,0,A14,24,A32,A42,3062.0,A63,A75,4,A93,A101,3,A124,32.0,A143,A151,1,A173,1,A192,A201
103796,0,A14,9,A32,A42,2301.0,A62,A72,2,A92,A101,4,A122,22.0,A143,A151,1,A173,1,A191,A201
103797,1,A11,18,A32,A41,7511.0,A65,A75,1,A93,A101,4,A122,51.0,A143,A153,1,A173,2,A192,A201
103798,0,A14,12,A34,A42,1258.0,A61,A72,2,A92,A101,4,A122,22.0,A143,A151,2,A172,1,A191,A201
103799,0,A14,24,A33,A40,717.0,A65,A75,4,A94,A101,4,A123,54.0,A143,A152,2,A173,1,A192,A201
103800,0,A12,9,A32,A40,1549.0,A65,A72,4,A93,A101,2,A121,35.0,A143,A152,1,A171,1,A191,A201
103801,0,A14,24,A34,A46,1597.0,A61,A75,4,A93,A101,4,A124,54.0,A143,A153,2,A173,2,A191,A201
103802,0,A12,18,A34,A43,1795.0,A61,A75,3,A92,A103,4,A121,48.0,A141,A151,2,A172,1,A192,A201
103803,0,A11,20,A34,A42,4272.0,A61,A75,1,A92,A101,4,A122,24.0,A143,A152,2,A173,1,A191,A201
103804,0,A14,12,A34,A43,976.0,A65,A75,4,A93,A101,4,A123,35.0,A143,A152,2,A173,1,A191,A201
103805,0,A12,12,A32,A40,7472.0,A65,A71,1,A92,A101,2,A121,24.0,A143,A151,1,A171,1,A191,A201
103806,1,A11,36,A32,A40,9271.0,A61,A74,2,A93,A101,1,A123,24.0,A143,A152,1,A173,1,A192,A201
103807,0,A12,6,A32,A43,590.0,A61,A72,3,A94,A101,3,A121,26.0,A143,A152,1,A172,1,A191,A202
103808,0,A14,12,A34,A43,930.0,A65,A75,4,A93,A101,4,A121,65.0,A143,A152,4,A173,1,A191,A201
103809,0,A12,42,A31,A41,9283.0,A61,A71,1,A93,A101,2,A124,55.0,A141,A153,1,A174,1,A192,A201
103810,1,A12,15,A30,A40,1778.0,A61,A72,2,A92,A101,1,A121,26.0,A143,A151,2,A171,1,A191,A201
103811,0,A12,8,A32,A49,907.0,A61,A72,3,A94,A101,2,A121,26.0,A143,A152,1,A173,1,A192,A201
103812,0,A12,6,A32,A43,484.0,A61,A74,3,A94,A103,3,A121,28.0,A141,A152,1,A172,1,A191,A201
103813,1,A11,36,A34,A41,9629.0,A61,A74,4,A93,A101,4,A123,24.0,A143,A152,2,A173,1,A192,A201
103814,1,A11,48,A32,A44,3051.0,A61,A73,3,A93,A101,4,A123,54.0,A143,A152,1,A173,1,A191,A201
103815,1,A11,48,A32,A40,3931.0,A61,A74,4,A93,A101,4,A124,46.0,A143,A153,1,A173,2,A191,A201
103816,0,A12,36,A33,A40,7432.0,A61,A73,2,A92,A101,2,A122,54.0,A143,A151,1,A173,1,A191,A201
103817,0,A14,6,A32,A44,1338.0,A63,A73,1,A91,A101,4,A121,62.0,A143,A152,1,A173,1,A191,A201
103818,0,A14,6,A34,A43,1554.0,A61,A74,1,A92,A101,2,A123,24.0,A143,A151,2,A173,1,A192,A201
103819,0,A11,36,A32,A410,15857.0,A61,A71,2,A91,A102,3,A123,43.0,A143,A152,1,A174,1,A191,A201
103820,1,A11,18,A32,A43,1345.0,A61,A73,4,A94,A101,3,A121,26.0,A141,A152,1,A173,1,A191,A201
103821,0,A14,12,A32,A40,1101.0,A61,A73,3,A94,A101,2,A121,27.0,A143,A152,2,A173,1,A192,A201
103822,0,A13,12,A32,A43,3016.0,A61,A73,3,A94,A101,1,A123,24.0,A143,A152,1,A173,1,A191,A201
103823,1,A11,36,A32,A42,2712.0,A61,A75,2,A93,A101,2,A122,41.0,A141,A152,1,A173,2,A191,A201
103824,0,A11,8,A34,A40,731.0,A61,A75,4,A93,A101,4,A121,47.0,A143,A152,2,A172,1,A191,A201
103825,0,A14,18,A34,A42,3780.0,A61,A72,3,A91,A101,2,A123,35.0,A143,A152,2,A174,1,A192,A201
103826,0,A11,21,A34,A40,1602.0,A61,A75,4,A94,A101,3,A123,30.0,A143,A152,2,A173,1,A192,A201
103827,1,A11,18,A34,A40,3966.0,A61,A75,1,A92,A101,4,A121,33.0,A141,A151,3,A173,1,A192,A201
103828,1,A14,18,A30,A49,4165.0,A61,A73,2,A93,A101,2,A123,36.0,A142,A152,2,A173,2,A191,A201
103829,1,A11,36,A32,A41,8335.0,A65,A75,3,A93,A101,4,A124,47.0,A143,A153,1,A173,1,A191,A201
103830,0,A12,48,A33,A49,6681.0,A65,A73,4,A93,A101,4,A124,38.0,A143,A153,1,A173,2,A192,A201
103831,0,A14,24,A33,A49,2375.0,A63,A73,4,A93,A101,2,A123,44.0,A143,A152,2,A173,2,A192,A201
103832,1,A11,18,A32,A40,1216.0,A61,A72,4,A92,A101,3,A123,23.0,A143,A151,1,A173,1,A192,A201
103833,1,A11,45,A30,A49,11816.0,A61,A75,2,A93,A101,4,A123,29.0,A143,A151,2,A173,1,A191,A201
103834,0,A12,24,A32,A43,5084.0,A65,A75,2,A92,A101,4,A123,42.0,A143,A152,1,A173,1,A192,A201
103835,1,A13,15,A32,A43,2327.0,A61,A72,2,A92,A101,3,A121,25.0,A143,A152,1,A172,1,A191,A201
103836,1,A11,12,A30,A40,1082.0,A61,A73,4,A93,A101,4,A123,48.0,A141,A152,2,A173,1,A191,A201
103837,0,A14,12,A32,A43,886.0,A65,A73,4,A92,A101,2,A123,21.0,A143,A152,1,A173,1,A191,A201
103838,0,A14,4,A32,A42,601.0,A61,A72,1,A92,A101,3,A121,23.0,A143,A151,1,A172,2,A191,A201
103839,0,A11,24,A34,A41,2957.0,A61,A75,4,A93,A101,4,A122,63.0,A143,A152,2,A173,1,A192,A201
103840,0,A14,24,A34,A43,2611.0,A61,A75,4,A94,A102,3,A121,46.0,A143,A152,2,A173,1,A191,A201
103841,1,A11,36,A32,A42,5179.0,A61,A74,4,A93,A101,2,A122,29.0,A143,A152,1,A173,1,A191,A201
103842,0,A14,21,A33,A41,2993.0,A61,A73,3,A93,A101,2,A121,28.0,A142,A152,2,A172,1,A191,A201
103843,1,A14,18,A32,A45,1943.0,A61,A72,4,A92,A101,4,A121,23.0,A143,A152,1,A173,1,A191,A201
103844,0,A14,24,A31,A49,1559.0,A61,A74,4,A93,A101,4,A123,50.0,A141,A152,1,A173,1,A192,A201
103845,0,A14,18,A32,A42,3422.0,A61,A75,4,A93,A101,4,A122,47.0,A141,A152,3,A173,2,A192,A201
103846,0,A12,21,A32,A42,3976.0,A65,A74,2,A93,A101,3,A123,35.0,A143,A152,1,A173,1,A192,A201
103847,1,A14,18,A32,A40,6761.0,A65,A73,2,A93,A101,4,A123,68.0,A143,A151,2,A173,1,A191,A201
103848,0,A14,24,A32,A40,1249.0,A61,A72,4,A94,A101,2,A121,28.0,A143,A152,1,A173,1,A191,A201
103849,0,A11,9,A32,A43,1364.0,A61,A74,3,A93,A101,4,A121,59.0,A143,A152,1,A173,1,A191,A201
103850,1,A11,12,A32,A43,709.0,A61,A75,4,A93,A101,4,A121,57.0,A142,A152,1,A172,1,A191,A201
103851,1,A11,20,A34,A40,2235.0,A61,A73,4,A94,A103,2,A122,33.0,A141,A151,2,A173,1,A191,A202
103852,0,A14,24,A34,A41,4042.0,A65,A74,3,A93,A101,4,A122,43.0,A143,A152,2,A173,1,A192,A201
103853,0,A14,15,A34,A43,1471.0,A61,A73,4,A93,A101,4,A124,35.0,A143,A153,2,A173,1,A192,A201
103854,1,A11,18,A31,A40,1442.0,A61,A74,4,A93,A101,4,A124,32.0,A143,A153,2,A172,2,A191,A201
103855,0,A14,36,A33,A40,10875.0,A61,A75,2,A93,A101,2,A123,45.0,A143,A152,2,A173,2,A192,A201
103856,0,A14,24,A32,A40,1474.0,A62,A72,4,A94,A101,3,A121,33.0,A143,A152,1,A173,1,A192,A201
103857,0,A14,10,A32,A48,894.0,A65,A74,4,A92,A101,3,A122,40.0,A143,A152,1,A173,1,A192,A201
103858,0,A14,15,A34,A42,3343.0,A61,A73,4,A93,A101,2,A124,28.0,A143,A153,1,A173,1,A192,A201
103859,1,A11,15,A32,A40,3959.0,A61,A73,3,A92,A101,2,A122,29.0,A143,A152,1,A173,1,A192,A201
103860,0,A14,9,A32,A40,3577.0,A62,A73,1,A93,A103,2,A121,26.0,A143,A151,1,A173,2,A191,A202
103861,0,A14,24,A34,A41,5804.0,A64,A73,4,A93,A101,2,A121,27.0,A143,A152,2,A173,1,A191,A201
103862,1,A14,18,A33,A49,2169.0,A61,A73,4,A94,A101,2,A123,28.0,A143,A152,1,A173,1,A192,A201
103863,1,A11,24,A32,A43,2439.0,A61,A72,4,A92,A101,4,A121,35.0,A143,A152,1,A173,1,A192,A201
103864,0,A14,27,A34,A42,4526.0,A64,A72,4,A93,A101,2,A121,32.0,A142,A152,2,A172,2,A192,A201
103865,1,A14,10,A32,A42,2210.0,A61,A73,2,A93,A101,2,A121,25.0,A141,A151,1,A172,1,A191,A201
103866,0,A14,15,A32,A42,2221.0,A63,A73,2,A92,A101,4,A123,20.0,A143,A151,1,A173,1,A191,A201
103867,0,A11,18,A32,A43,2389.0,A61,A72,4,A92,A101,1,A123,27.0,A142,A152,1,A173,1,A191,A201
103868,0,A14,12,A34,A42,3331.0,A61,A75,2,A93,A101,4,A122,42.0,A142,A152,1,A173,1,A191,A201
103869,0,A14,36,A32,A49,7409.0,A65,A75,3,A93,A101,2,A122,37.0,A143,A152,2,A173,1,A191,A201
103870,0,A11,12,A32,A42,652.0,A61,A75,4,A92,A101,4,A122,24.0,A143,A151,1,A173,1,A191,A201
103871,0,A14,36,A33,A42,7678.0,A63,A74,2,A92,A101,4,A123,40.0,A143,A152,2,A173,1,A192,A201
103872,0,A13,6,A34,A40,1343.0,A61,A75,1,A93,A101,4,A121,46.0,A143,A152,2,A173,2,A191,A202
103873,0,A11,24,A34,A49,1382.0,A62,A74,4,A93,A101,1,A121,26.0,A143,A152,2,A173,1,A192,A201
103874,0,A14,15,A32,A44,874.0,A65,A72,4,A92,A101,1,A121,24.0,A143,A152,1,A173,1,A191,A201
103875,0,A11,12,A32,A42,3590.0,A61,A73,2,A93,A102,2,A122,29.0,A143,A152,1,A172,2,A191,A201
103876,0,A12,11,A34,A40,1322.0,A64,A73,4,A92,A101,4,A123,40.0,A143,A152,2,A173,1,A191,A201
103877,0,A11,18,A31,A43,1940.0,A61,A72,3,A93,A102,4,A124,36.0,A141,A153,1,A174,1,A192,A201
103878,0,A14,36,A32,A43,3595.0,A61,A75,4,A93,A101,2,A123,28.0,A143,A152,1,A173,1,A191,A201
103879,1,A11,9,A32,A40,1422.0,A61,A72,3,A93,A101,2,A124,27.0,A143,A153,1,A174,1,A192,A201
103880,0,A14,30,A34,A43,6742.0,A65,A74,2,A93,A101,3,A122,36.0,A143,A152,2,A173,1,A191,A201
103881,0,A14,24,A32,A41,7814.0,A61,A74,3,A93,A101,3,A123,38.0,A143,A152,1,A174,1,A192,A201
103882,0,A14,24,A32,A41,9277.0,A65,A73,2,A91,A101,4,A124,48.0,A143,A153,1,A173,1,A192,A201
103883,0,A12,30,A34,A40,2181.0,A65,A75,4,A93,A101,4,A121,36.0,A143,A152,2,A173,1,A191,A201
103884,0,A14,18,A34,A43,1098.0,A61,A71,4,A92,A101,4,A123,65.0,A143,A152,2,A171,1,A191,A201
103885,1,A12,24,A32,A42,4057.0,A61,A74,3,A91,A101,3,A123,43.0,A143,A152,1,A173,1,A192,A201
103886,1,A11,12,A32,A46,795.0,A61,A72,4,A92,A101,4,A122,53.0,A143,A152,1,A173,1,A191,A201
103887,0,A12,24,A34,A49,2825.0,A65,A74,4,A93,A101,3,A124,34.0,A143,A152,2,A173,2,A192,A201
103888,1,A12,48,A32,A49,15672.0,A61,A73,2,A93,A101,2,A123,23.0,A143,A152,1,A173,1,A192,A201
103889,0,A14,36,A34,A40,6614.0,A61,A75,4,A93,A101,4,A123,34.0,A143,A152,2,A174,1,A192,A201
103890,0,A14,28,A31,A41,7824.0,A65,A72,3,A93,A103,4,A121,40.0,A141,A151,2,A173,2,A192,A201
103891,0,A11,27,A34,A49,2442.0,A61,A75,4,A93,A101,4,A123,43.0,A142,A152,4,A174,2,A192,A201
103892,0,A14,15,A34,A43,1829.0,A61,A75,4,A93,A101,4,A123,46.0,A143,A152,2,A173,1,A192,A201
103893,0,A11,12,A34,A40,2171.0,A61,A73,4,A93,A101,4,A122,38.0,A141,A152,2,A172,1,A191,A202
103894,0,A12,36,A34,A41,5800.0,A61,A73,3,A93,A101,4,A123,34.0,A143,A152,2,A173,1,A192,A201
